253803,de,Karel Appel
253958,en,Denis of Portugal
253958,de,Dionysius (Portugal)
253962,en,"Edward, King of Portugal"
253962,de,Eduard (Portugal)
253968,en,Sebastian of Portugal
253968,de,Sebastian (Portugal)
253972,en,"Henry, King of Portugal"
253972,de,Heinrich I. (Portugal)
254015,en,Dale Carnegie
254015,de,Dale Carnegie
254135,en,Louis Spohr
254135,de,Louis Spohr
254273,en,Mikhail Kasyanov
254273,de,Michail Michailowitsch Kassjanow
254363,en,Peter II of Portugal
254363,de,Peter II. (Portugal)
254366,en,Joseph I of Portugal
254366,de,Joseph I. (Portugal)
254379,en,Maria I of Portugal
254379,de,Maria I. (Portugal)
254389,en,Louis Antoine de Bougainville
254389,de,Louis Antoine de Bougainville
254397,en,Maria II of Portugal
254397,de,Maria II. (Portugal)
254402,en,Miguel I of Portugal
254402,de,Michael I. (Portugal)
254410,en,LuÃ­s I of Portugal
254410,de,Ludwig I. (Portugal)
254430,en,SeÃ¡n MacBride
254430,de,SeÃ¡n MacBride
254446,en,Louis NÃ©el
254446,de,Louis NÃ©el
254543,en,Nur ad-Din Zangi
254543,de,Nur ad-Din
254595,en,Sancho III of Navarre
254595,de,Sancho III. (Navarra)
254609,en,Antonello da Messina
254609,de,Antonello da Messina
254773,en,Mikhail Glinka
254773,de,Michail Iwanowitsch Glinka
254781,en,Alexander Glazunov
254781,de,Alexander Konstantinowitsch Glasunow
254995,en,Vasily Zaytsev
254995,de,Wassili Grigorjewitsch Saizew
255083,en,Josephine Baker
255083,de,Josephine Baker
255129,en,Alan Jones (racing driver)
255129,de,Alan Jones
255195,en,Zodiac Killer
255195,de,Zodiac-Killer
255202,en,JaromÃ­r JÃ¡gr
255202,de,JaromÃ­r JÃ¡gr
255286,en,James Van Allen
255286,de,James Van Allen
255338,en,Anerood Jugnauth
255338,de,Anerood Jugnauth
255380,en,Robin Tunney
255380,de,Robin Tunney
255405,en,Bruce Dickinson
255405,de,Bruce Dickinson
255486,en,Reinhold Messner
255486,de,Reinhold Messner
255587,en,Nabopolassar
255587,de,Nabopolassar
255645,en,Wilt Chamberlain
255645,de,Wilt Chamberlain
255728,en,Egon Krenz
255728,de,Egon Krenz
255813,en,Thomas Tallis
255813,de,Thomas Tallis
255868,en,Hans von Aachen
255868,de,Hans von Aachen
255887,en,Jim Varney
255887,de,Jim Varney
255963,en,Klaus Mann
255963,de,Klaus Mann
255964,en,Mahathir Mohamad
255964,de,Mahathir bin Mohamad
256004,en,Michelle Trachtenberg
256004,de,Michelle Trachtenberg
256125,en,Giuseppe Ungaretti
256125,de,Giuseppe Ungaretti
256180,en,Kangxi Emperor
256180,de,Kangxi
256313,en,Salvador Luria
256313,de,Salvador Edward Luria
256369,en,Hakeem Olajuwon
256369,de,Hakeem Olajuwon
256406,en,Christopher Lloyd
256406,de,Christopher Lloyd (Schauspieler)
256421,en,Carlo Azeglio Ciampi
256421,de,Carlo Azeglio Ciampi
256599,en,Santiago RamÃ³n y Cajal
256599,de,Santiago RamÃ³n y Cajal
256620,en,Geri Halliwell
256620,de,Geri Halliwell
256668,en,Ismail Kadare
256668,de,Ismail Kadare
256678,en,Nabonidus
256678,de,Nabonid
256703,en,Leo Baekeland
256703,de,Leo Hendrik Baekeland
256764,en,Lee De Forest
256764,de,Lee De Forest
257241,en,Antonio Negri
257241,de,Antonio Negri
257242,en,Apollonius of Perga
257242,de,Apollonios von Perge
258647,en,Antipater
258647,de,Antipater (Makedonien)
258669,en,Samudragupta
258669,de,Samudragupta
258685,en,Katarina Witt
258685,de,Katarina Witt
258756,en,Evonne Goolagong Cawley
258756,de,Evonne Goolagong
258775,en,John Dos Passos
258775,de,John Dos Passos
258947,en,Rivaldo
258947,de,Rivaldo
259041,en,James Blake
259041,de,James Blake
259069,en,Henning Mankell
259069,de,Henning Mankell
259901,en,Liu Bei
259901,de,Liu Bei
260856,en,Petronius Maximus
260856,de,Petronius Maximus
260972,en,Maximilian II of Bavaria
260972,de,Maximilian II. Joseph (Bayern)
260996,en,Christian Slater
260996,de,Christian Slater
261020,en,"Victoria, Princess Royal"
261020,de,Victoria von GroÃŸbritannien und Irland (1840â€“1901)
261035,en,Kelly Rowland
261035,de,Kelly Rowland
261047,en,Enda Kenny
261047,de,Enda Kenny
261053,en,Martin Landau
261053,de,Martin Landau
261087,en,Lauren Bacall
261087,de,Lauren Bacall
261150,en,BoA
261150,de,BoA
261259,en,Kim Novak
261259,de,Kim Novak
261346,en,Rza
261346,de,Robert Diggs
261539,en,Gaspare Spontini
261539,de,Gaspare Spontini
261625,en,Robert Burns Woodward
261625,de,Robert B. Woodward
261659,en,PlÃ¡cido Domingo
261659,de,PlÃ¡cido Domingo
261665,en,Hermann Hoth
261665,de,Hermann Hoth
261796,en,Postumus
261796,de,Postumus
262030,en,Tim Henman
262030,de,Tim Henman
262149,en,William John Macquorn Rankine
262149,de,William John Macquorn Rankine
262156,en,Roxana
262156,de,Roxane (Alexander der GroÃŸe)
262185,en,Muhammad al-Bukhari
262185,de,Al-BuchÄrÄ«
262251,en,Arthur Adamov
262251,de,Arthur Adamov
262260,en,Steve Vai
262260,de,Steve Vai
262264,en,Andrea Gabrieli
262264,de,Andrea Gabrieli
262376,de,Roger Federer
262376,en,Roger Federer
262459,en,Rob Halford
262459,de,Rob Halford
262464,en,Jamie Oliver
262464,de,Jamie Oliver
262475,en,Melanie Chisholm
262475,de,Melanie Chisholm
262482,en,Melanie Brown
262482,de,Melanie Brown
262533,en,Richard Dean Anderson
262533,de,Richard Dean Anderson
262593,en,Joseph Brodsky
262593,de,Joseph Brodsky
262625,en,Chinua Achebe
262625,de,Chinua Achebe
262658,en,Alejandro Jodorowsky
262658,de,Alejandro Jodorowsky
262757,en,Abd al-Rahman al-Sufi
262757,de,Abd ar-Rahman as-Sufi
262793,en,Kim Clijsters
262793,de,Kim Clijsters
262823,en,Umberto Boccioni
262823,de,Umberto Boccioni
262934,en,Denny Hulme
262934,de,Denis Hulme
263018,en,Athenagoras of Athens
263018,de,Athenagoras von Athen
263101,en,Shunzhi Emperor
263101,de,Shunzhi
263306,en,Pierre Choderlos de Laclos
263306,de,Pierre-Ambroise-FranÃ§ois Choderlos de Laclos
263401,en,Ernesto Teodoro Moneta
263401,de,Ernesto Teodoro Moneta
263622,en,Teodoro Obiang Nguema Mbasogo
263622,de,Teodoro Obiang Nguema Mbasogo
263667,en,Tarkan (singer)
263667,de,Tarkan
263914,en,Toto Cutugno
263914,de,Toto Cutugno
264061,en,Bill Maher
264061,de,Bill Maher
264097,en,Jonas Savimbi
264097,de,Jonas Savimbi
264208,en,Stephen III of Moldavia
264208,de,È˜tefan cel Mare
264238,en,Violeta Chamorro
264238,de,Violeta Barrios de Chamorro
264525,en,Georg Michaelis
264525,de,Georg Michaelis
264799,en,Empress Dowager Cixi
264799,de,Cixi
265030,en,Kenny Rogers
265030,de,Kenny Rogers
265032,en,Telly Savalas
265032,de,Telly Savalas
265252,en,Franz Josef Strauss
265252,de,Franz Josef StrauÃŸ
265422,en,Cindy Crawford
265422,de,Cindy Crawford
265561,en,Ernst ThÃ¤lmann
265561,de,Ernst ThÃ¤lmann
265586,en,Jeremy Clarkson
265586,de,Jeremy Clarkson
265935,en,Guangxu Emperor
265935,de,Guangxu
265949,en,Qianlong Emperor
265949,de,Qianlong
265957,en,Hong Taiji
265957,de,Huang Taiji
266088,en,Jesse
266088,de,Isai
266108,en,Crown Prince Naruhito
266108,de,Naruhito
266334,en,Gustave DorÃ©
266334,de,Gustave DorÃ©
267666,en,Zhuge Liang
267666,de,Zhuge Liang
267678,en,Daron Malakian
267678,de,Daron Malakian
267720,en,Cordell Hull
267720,de,Cordell Hull
267911,en,Ramiz Alia
267911,de,Ramiz Alia
267929,en,Sali Berisha
267929,de,Sali Berisha
268009,en,John Goodman
268009,de,John Goodman
268153,en,Fritz Sauckel
268153,de,Fritz Sauckel
268284,en,Nick Mason
268284,de,Nick Mason
268886,en,Johann Bernoulli
268886,de,Johann Bernoulli
269055,en,James VI and I
269055,de,Jakob I. (England)
269416,en,Tim Robbins
269416,de,Tim Robbins
269742,en,Eoin Colfer
269742,de,Eoin Colfer
269775,en,Luis de GÃ³ngora
269775,de,Luis de GÃ³ngora
269826,en,James Hetfield
269826,de,James Hetfield
269846,en,Alexander I of Yugoslavia
269846,de,Alexander I. (Jugoslawien)
269980,en,Julian Schwinger
269980,de,Julian Seymour Schwinger
271121,en,Robert FitzRoy
271121,de,Robert FitzRoy
271275,en,Jim Broadbent
271275,de,Jim Broadbent
271425,en,Mario Andretti
271425,de,Mario Andretti
271874,en,Nathan Lane
271874,de,Nathan Lane
271975,en,AbÅ« Rayá¸¥Än al-BÄ«rÅ«nÄ«
271975,de,Al-Biruni
272031,en,Theophanes the Confessor
272031,de,Theophanes
272065,en,Al-Kindi
272065,de,Al-Kindi (Philosoph)
272074,en,Ibn Taymiyyah
272074,de,Ibn Taimiya
272105,en,Matthias Corvinus
272105,de,Matthias Corvinus
272717,en,Sweyn II of Denmark
272717,de,Sven Estridsson
272860,en,Aristides
272860,de,Aristeides von Athen
272884,en,Umberto Giordano
272884,de,Umberto Giordano
272973,en,Michael Spence
272973,de,Michael Spence
272987,en,Ali Karimi
272987,de,Ali Karimi
273228,en,Felipe GonzÃ¡lez
273228,de,Felipe GonzÃ¡lez
273235,en,Manuel AzaÃ±a
273235,de,Manuel AzaÃ±a
273450,en,Jacques Santer
273450,de,Jacques Santer
273476,en,Jonny Greenwood
273476,de,Jonny Greenwood
273484,en,Thom Yorke
273484,de,Thom Yorke
273486,en,Ed O'Brien
273487,en,Colin Greenwood
273489,en,Philip Selway
273557,en,Johannes Ockeghem
273557,de,Johannes Ockeghem
273620,en,Daniel Cohn-Bendit
273620,de,Daniel Cohn-Bendit
273646,en,Empress Michiko
273646,de,Michiko
273777,en,John Cassavetes
273777,de,John Cassavetes
273815,en,Dolores IbÃ¡rruri
273815,de,Dolores IbÃ¡rruri
274539,en,Ashton Kutcher
274539,de,Ashton Kutcher
274900,en,Mark David Chapman
274900,de,Mark David Chapman
275057,en,DavÃ­Ã° Oddsson
275057,de,DavÃ­Ã° Oddsson
275103,en,Joel Schumacher
275103,de,Joel Schumacher
275193,en,Rexhep Meidani
275193,de,Rexhep Meidani
275259,en,Ferid Murad
275259,de,Ferid Murad
275355,en,Frances McDormand
275355,de,Frances McDormand
275443,en,Kim Cattrall
275443,de,Kim Cattrall
275465,de,John Schlesinger
275465,en,John Schlesinger
275564,en,Norman Borlaug
275564,de,Norman Borlaug
275603,en,Frank Wilczek
275603,de,Frank Wilczek
275811,en,Anders Fogh Rasmussen
275811,de,Anders Fogh Rasmussen
276244,en,Kristin Davis
276244,de,Kristin Davis
276310,en,Aaron Spelling
276310,de,Aaron Spelling
276341,en,Anna Paquin
276341,de,Anna Paquin
276348,en,Monica Bellucci
276348,de,Monica Bellucci
276353,en,Linda Evangelista
276353,de,Linda Evangelista
276356,en,Heidi Klum
276356,de,Heidi Klum
276361,en,Kate Moss
276361,de,Kate Moss
276370,en,Eugen Bleuler
276370,de,Eugen Bleuler
276392,en,Portia de Rossi
276392,de,Portia de Rossi
276408,en,Elle Macpherson
276408,de,Elle Macpherson
276433,en,Haley Joel Osment
276433,de,Haley Joel Osment
276533,en,Stefan Nemanja
276533,de,Stefan Nemanja
276581,en,Martin Gore
276581,de,Martin Gore
276599,en,Subhash Kak
276599,de,Subhash Kak
276706,en,Todor Zhivkov
276706,de,Todor Schiwkow
276727,en,C. V. Raman
276727,de,C. V. Raman
276820,en,Simon Kuznets
276820,de,Simon Smith Kuznets
276890,en,Simon Cowell
276890,de,Simon Cowell
277011,en,Tom Felton
277011,de,Tom Felton
277170,en,Maumoon Abdul Gayoom
277170,de,Maumoon Abdul Gayoom
277310,en,Nnamdi Azikiwe
277310,de,Nnamdi Azikiwe
277368,en,Mira Sorvino
277368,de,Mira Sorvino
277451,en,Tom Selleck
277451,de,Tom Selleck
277463,en,Joe Pesci
277463,de,Joe Pesci
277693,en,Anna Faris
277693,de,Anna Faris
277700,en,V. V. Giri
277700,de,V. V. Giri
277721,en,Kate Beckinsale
277721,de,Kate Beckinsale
277795,en,Michael Sheen
277795,de,Michael Sheen
277952,en,Rita Hayworth
277952,de,Rita Hayworth
278119,en,Charlie Sheen
278119,de,Charlie Sheen
279240,en,Poul Nyrup Rasmussen
279240,de,Poul Nyrup Rasmussen
279605,en,Corazon Aquino
279605,de,Corazon Aquino
279620,en,"Benigno Aquino, Jr."
279620,de,Benigno Aquino junior
279629,en,Joseph Estrada
279629,de,Joseph Estrada
279641,en,Benigno Aquino III
279641,de,Benigno Aquino III.
279660,en,"Johann Tserclaes, Count of Tilly"
279660,de,Johann tâ€™Serclaes von Tilly
279898,en,Ibrahim Pasha of Egypt
279898,de,Ibrahim Pascha
280636,en,Gary Moore
280636,de,Gary Moore
280700,en,ThorbjÃ¶rn FÃ¤lldin
280700,de,ThorbjÃ¶rn FÃ¤lldin
280738,en,John Ford
280738,de,John Ford
280741,en,Tage Erlander
280741,de,Tage Erlander
280925,en,Fernand Braudel
280925,de,Fernand Braudel
281146,en,David Copperfield (illusionist)
281146,de,David Copperfield (Magier)
281337,en,Viswanathan Anand
281337,de,Viswanathan Anand
282347,en,Norman Angell
282347,de,Norman Angell
282522,en,Nicholas of Cusa
282522,de,Nikolaus von Kues
284163,en,Evo Morales
284163,de,Evo Morales
284337,en,Jan Ullrich
284337,de,Jan Ullrich
284356,en,Oscar Robertson
284356,de,Oscar Robertson
284527,en,Leo Fender
284527,de,Leo Fender
284561,en,Megasthenes
284561,de,Megasthenes
284767,en,Bernard Hinault
284767,de,Bernard Hinault
284848,en,Maurice Sendak
284848,de,Maurice Sendak
285012,en,Camilo Cienfuegos
285012,de,Camilo Cienfuegos
285013,en,John Hunyadi
285013,de,Johann Hunyadi
285187,en,Jennifer Beals
285187,de,Jennifer Beals
285438,en,Jean Dubuffet
285438,de,Jean Dubuffet
285508,en,Frederick Chiluba
285508,de,Frederick Chiluba
285723,en,Wenceslaus III of Bohemia
285723,de,Wenzel III. (BÃ¶hmen)
285834,en,Eduardo Frei Ruiz-Tagle
285834,de,Eduardo Frei Ruiz-Tagle
286095,en,Levy Mwanawasa
286095,de,Levy Mwanawasa
286594,en,Maurice Garin
286594,de,Maurice Garin
286844,en,Goh Chok Tong
286844,de,Goh Chok Tong
287007,en,Costa-Gavras
287007,de,Costa-Gavras
287047,en,FranÃ§ois de La Rochefoucauld (writer)
287047,de,FranÃ§ois de La Rochefoucauld
287077,en,Manfred Eigen
287077,de,Manfred Eigen
287097,en,Madame de La Fayette
287097,de,Marie-Madeleine de La Fayette
287161,en,Brian Cowen
287161,de,Brian Cowen
287316,en,Kristanna Loken
287316,de,Kristanna Loken
287410,en,Sin-Itiro Tomonaga
287410,de,Shinâ€™ichirÅ Tomonaga
287468,en,Elihu Root
287468,de,Elihu Root
287740,en,James Hunt
287740,de,James Hunt
287859,en,Pierre Laval
287859,de,Pierre Laval
287916,en,Alexandra Kollontai
287916,de,Alexandra Michailowna Kollontai
288059,en,Jagadish Chandra Bose
288059,de,Jagadish Chandra Bose
288140,en,Maya Angelou
288140,de,Maya Angelou
288335,en,Michael Shanks
288335,de,Michael Shanks (Schauspieler)
288508,en,Iajuddin Ahmed
288508,de,Iajuddin Ahmed
289453,en,Wolfgang SchÃ¼ssel
289453,de,Wolfgang SchÃ¼ssel
289470,en,Blaise CompaorÃ©
289470,de,Blaise CompaorÃ©
289907,en,Kaloyan of Bulgaria
289907,de,Kalojan (Zar)
289950,en,George Emil Palade
289950,de,George Emil Palade
289962,en,Smenkhkare
289962,de,Semenchkare
289997,en,Pat Metheny
289997,de,Pat Metheny
290192,en,Betty Ford
290192,de,Betty Ford
290532,en,Joseph-Ignace Guillotin
290532,de,Joseph-Ignace Guillotin
290553,en,JosÃ© Carreras
290553,de,Josep Carreras
290687,en,Semyon Timoshenko
290687,de,Semjon Konstantinowitsch Timoschenko
290850,en,Alejo Carpentier
290850,de,Alejo Carpentier
290851,en,Prince Joachim of Denmark
290851,de,Joachim von DÃ¤nemark
291112,en,Khan Abdul Ghaffar Khan
291112,de,Khan Abdul Ghaffar Khan
291311,en,Francisco de Quevedo
291311,de,Francisco de Quevedo
291520,en,Mischa Barton
291520,de,Mischa Barton
291593,en,Ali Pasha
291593,de,Tepedelenli Ali Pascha
291698,en,Yasunari Kawabata
291698,de,Kawabata Yasunari
291884,de,Kalidasa
291884,en,KÄlidÄsa
291939,en,Alfred Sisley
291939,de,Alfred Sisley
291984,en,Domenico Modugno
291984,de,Domenico Modugno
292086,en,AbdÃ¼lmecid II
292086,de,AbdÃ¼lmecit II.
292193,en,Jane Krakowski
292193,de,Jane Krakowski
292202,en,Briana Banks
292202,de,Briana Banks
292315,en,Gina Lollobrigida
292315,de,Gina Lollobrigida
292321,en,Adolf Erik NordenskiÃ¶ld
292321,de,Adolf Erik NordenskiÃ¶ld
292471,en,CÃ©sar Franck
292471,de,CÃ©sar Franck
292511,en,"Caroline, Princess of Hanover"
292511,de,Caroline von Hannover
292592,en,Benicio del Toro
292592,de,Benicio del Toro
292702,en,"Marie de Rabutin-Chantal, marquise de SÃ©vignÃ©"
292702,de,"Marie de Rabutin-Chantal, Marquise de SÃ©vignÃ©"
293093,en,Vladimir Tatlin
293093,de,Wladimir Jewgrafowitsch Tatlin
293107,en,Theo van Doesburg
293107,de,Theo van Doesburg
293321,en,Damien Hirst
293321,de,Damien Hirst
293377,en,B. J. Habibie
293377,de,Jusuf Habibie
293409,en,Yoweri Museveni
293409,de,Yoweri Museveni
293595,en,Chuck Schuldiner
293595,de,Chuck Schuldiner
293942,en,Louis V of France
293942,de,Ludwig V. (Frankreich)
294006,en,Jean Harlow
294006,de,Jean Harlow
294037,en,Johann Gottfried Herder
294037,de,Johann Gottfried Herder
294055,en,Ryszard KapuÅ›ciÅ„ski
294055,de,Ryszard KapuÅ›ciÅ„ski
294181,en,Fernando Arrabal
294181,de,Fernando Arrabal
294240,en,Jackie Stewart
294240,de,Jackie Stewart
294260,en,Owen Wilson
294260,de,Owen Wilson
294418,en,Erich von Stroheim
294418,de,Erich von Stroheim
294462,en,Anthony van Dyck
294462,de,Anthonis van Dyck
294492,en,Miriam
294492,de,Mirjam (Prophetin)
294501,en,Saint Lucy
294501,de,Lucia von Syrakus
294851,en,Chris Columbus (filmmaker)
294851,de,Chris Columbus
294861,en,Jean-Luc Dehaene
294861,de,Jean-Luc Dehaene
294934,en,Imelda Marcos
294934,de,Imelda Marcos
295094,en,Cao Xueqin
295094,de,Cao Xueqin
295384,en,Maximilian I Joseph of Bavaria
295384,de,Maximilian I. Joseph (Bayern)
295569,en,Alexander Gottlieb Baumgarten
295569,de,Alexander Gottlieb Baumgarten
295598,en,Sam Nujoma
295598,de,Sam Nujoma
295700,en,Johann Nepomuk Hummel
295700,de,Johann Nepomuk Hummel
295717,en,John Stockton
295717,de,John Stockton
295845,en,Paul Keres
295845,de,Paul Keres
295860,en,Susan Sontag
295860,de,Susan Sontag
295929,en,Hamad bin Khalifa Al Thani
295929,de,Hamad bin Chalifa Al Thani
295995,en,Danny Aiello
295995,de,Danny Aiello
295998,en,DÃ©sirÃ©e Clary
295998,de,DÃ©sirÃ©e Clary
296008,en,Dita Von Teese
296008,de,Dita Von Teese
296018,en,Critias
296018,de,Kritias
296047,en,Ivan Goncharov
296047,de,Iwan Alexandrowitsch Gontscharow
296234,en,Anatoly Lunacharsky
296234,de,Anatoli Wassiljewitsch Lunatscharski
296256,en,Jude Law
296256,de,Jude Law
296265,en,Michel Rocard
296265,de,Michel Rocard
296384,en,Ernesto Zedillo
296384,de,Ernesto Zedillo Ponce de LeÃ³n
296388,en,Lucy Lawless
296388,de,Lucy Lawless
296515,en,Abdurrahman Wahid
296515,de,Abdurrahman Wahid
296524,en,Betty Williams (Nobel laureate)
296524,de,Betty Williams
296534,en,Arius
296534,de,Arius
296604,en,Menelik II
296604,de,Menelik II.
296863,en,Giuliano de' Medici
296863,de,Giuliano I. deâ€™ Medici
296935,en,Georgi Plekhanov
296935,de,Georgi Walentinowitsch Plechanow
297001,en,Ashikaga Takauji
297001,de,Ashikaga Takauji
297204,en,Aryabhata
297204,de,Aryabhata
297206,en,Brahmagupta
297206,de,Brahmagupta
297256,en,Lin Biao
297256,de,Lin Biao
297372,en,Arthur Rubinstein
297372,de,Arthur Rubinstein
297412,en,AntÃ´nio Carlos Jobim
297412,de,AntÃ´nio Carlos Jobim
297703,en,Karol Szymanowski
297703,de,Karol Szymanowski
297899,en,Jan Neruda
297899,de,Jan Neruda
297979,en,Camilo JosÃ© Cela
297979,de,Camilo JosÃ© Cela
298396,en,Max Reger
298396,de,Max Reger
298573,en,Vladislav Ardzinba
298573,de,Wladislaw Ardsinba
299310,en,Roman Herzog
299310,de,Roman Herzog
299315,en,Walter Scheel
299315,de,Walter Scheel
299316,en,Heinrich LÃ¼bke
299316,de,Heinrich LÃ¼bke
299317,en,Theodor Heuss
299317,de,Theodor Heuss
299489,en,Charles de Batz-Castelmore d'Artagnan
299489,de,Charles dâ€™Artagnan de Batz-Castelmore
299541,en,Frederick Forsyth
299541,de,Frederick Forsyth
299672,en,Annie Jump Cannon
299672,de,Annie Jump Cannon
299696,en,Mikhail Khodorkovsky
299696,de,Michail Borissowitsch Chodorkowski
299717,en,Courteney Cox
299717,de,Courteney Cox
299734,en,Matt LeBlanc
299734,de,Matt LeBlanc
299824,en,Abbas I of Persia
299824,de,Abbas I. (Persien)
300050,en,Pontormo
300050,de,Jacopo da Pontormo
300068,en,William Dampier
300068,de,William Dampier
300200,en,Akhmad Kadyrov
300200,de,Achmat Abdulchamidowitsch Kadyrow
300268,en,Clint Mansell
300268,de,Clint Mansell
300459,en,Pulcheria
300459,de,Aelia Pulcheria
300468,en,Monica Seles
300468,de,Monica Seles
300495,en,Andrey Vlasov
300495,de,Andrei Andrejewitsch Wlassow
300531,en,Eugene Cernan
300531,de,Eugene Cernan
300561,en,Phil Lynott
300561,de,Phil Lynott
300769,en,Antony Hewish
300769,de,Antony Hewish
301069,en,Friedrich Paulus
301069,de,Friedrich Paulus
301237,en,Mike Huckabee
301237,de,Mike Huckabee
301370,en,Fernando Botero
301370,de,Fernando Botero
301406,en,Ilie NÄƒstase
301406,de,Ilie NÄƒstase
301483,en,Ramana Maharshi
301483,de,Ramana Maharshi
301515,en,Mileva MariÄ‡
301515,de,Mileva MariÄ‡
301590,en,Erich Hartmann
301590,de,Erich Hartmann (Jagdflieger)
301731,en,Kiefer Sutherland
301731,de,Kiefer Sutherland
301758,en,Charles Richet
301758,de,Charles Robert Richet
301775,en,Hulk Hogan
301775,de,Hulk Hogan
301829,en,Ernst Busch (military)
301829,de,Ernst Busch (Offizier)
301839,en,Fahd of Saudi Arabia
301839,de,Fahd ibn Abd al-Aziz
301864,en,Larry King
301864,de,Larry King
301882,en,Abraham Maslow
301882,de,Abraham Maslow
302102,en,AbbÃ© Pierre
302102,de,AbbÃ© Pierre
302167,en,Salman Khan
302167,de,Salman Khan
302170,en,Lapu-Lapu
302170,de,Lapu-Lapu
302185,en,Bernard Bolzano
302185,de,Bernard Bolzano
302509,en,Laurie Holden
302509,de,Laurie Holden
302511,en,Wyclef Jean
302511,de,Wyclef Jean
302577,en,Ivan Lendl
302577,de,Ivan Lendl
302695,en,Hugh Jackman
302695,de,Hugh Jackman
302710,en,Steve Harris (musician)
302710,de,Steve Harris (Bassist)
302920,en,Fran Drescher
302920,de,Fran Drescher
303089,en,Bret Hart
303089,de,Bret Hart
303199,en,Bernardo O'Higgins
303199,de,Bernardo Oâ€™Higgins
303222,en,VÃ¡clav Klaus
303222,de,VÃ¡clav Klaus
303225,en,Triple H
303225,de,Triple H
303250,en,Johan Christian Fabricius
303250,de,Johann Christian Fabricius
303461,en,Vyasa
303461,de,Vyasa
303505,en,RamÃ³n Mercader
303505,de,RamÃ³n Mercader
303534,en,Sergey Mikhalkov
303534,de,Sergei Wladimirowitsch Michalkow
303544,en,William Lawrence Bragg
303544,de,William Lawrence Bragg
303563,en,John Young (astronaut)
303563,de,John Watts Young
303600,en,Edgar Mitchell
303600,de,Edgar Mitchell
303650,en,Pyotr Kapitsa
303650,de,Pjotr Leonidowitsch Kapiza
303688,en,Jules Michelet
303688,de,Jules Michelet
303721,en,Carolina KlÃ¼ft
303721,de,Carolina KlÃ¼ft
303726,en,Raymond PoincarÃ©
303726,de,Raymond PoincarÃ©
303892,en,Enrique Iglesias
303892,de,Enrique Iglesias (SÃ¤nger)
303951,en,Vince McMahon
303951,de,Vince McMahon
303960,en,Bill Paxton
303960,de,Bill Paxton
303988,en,Kirsan Ilyumzhinov
303988,de,Kirsan Nikolajewitsch Iljumschinow
304041,en,Artaxerxes III
304041,de,Artaxerxes III.
304329,en,Claude Jade
304329,de,Claude Jade
304427,en,Abdus Salam
304427,de,Abdus Salam
304546,en,Philip Neri
304546,de,Philipp Neri
304559,en,Bobby McFerrin
304559,de,Bobby McFerrin
304995,en,Alexy II of Moscow
304995,de,Alexius II.
305010,en,Rahul Gandhi
305010,de,Rahul Gandhi
305064,en,Jan Åukasiewicz
305064,de,Jan Åukasiewicz
305256,en,Eleftherios Venizelos
305256,de,Eleftherios Venizelos
305473,en,Allen Iverson
305473,de,Allen Iverson
305487,en,Mick Foley
305487,de,Mick Foley
305498,en,Bob Beamon
305498,de,Bob Beamon
305561,en,Varg Vikernes
305561,de,Varg Vikernes
305673,en,Ã‰dith Cresson
305673,de,Ã‰dith Cresson
305910,en,Eduardo Galeano
305910,de,Eduardo Galeano
305989,en,Tracy Austin
305989,de,Tracy Austin
306181,en,Robert Rauschenberg
306181,de,Robert Rauschenberg
306325,en,Shawn Michaels
306325,de,Shawn Michaels
306355,en,Diane Lane
306355,de,Diane Lane
306401,en,Rob Van Dam
306401,de,Rob Van Dam
306428,en,Nestor Makhno
306428,de,Nestor Machno
306436,en,Ptolemy XIV of Egypt
306436,de,Ptolemaios XIV.
306460,en,Michelle Rodriguez
306460,de,Michelle RodrÃ­guez
306478,en,Keith Haring
306478,de,Keith Haring
306572,en,Reinaldo Arenas
306572,de,Reinaldo Arenas
306574,en,Matthias GrÃ¼newald
306574,de,Matthias GrÃ¼newald
306678,en,Jean-Pierre LÃ©aud
306678,de,Jean-Pierre LÃ©aud
306723,en,Edge (wrestler)
306723,de,Edge (Wrestler)
306724,en,Eddie Guerrero
306724,de,Eddie Guerrero
306951,en,Chick Corea
306951,de,Chick Corea
307050,en,Jana NovotnÃ¡
307050,de,Jana NovotnÃ¡
307108,en,Karl Friedrich Schinkel
307108,de,Karl Friedrich Schinkel
307190,en,Ruslan Ponomariov
307190,de,Ruslan Ponomarjow
307267,en,Max Frisch
307267,de,Max Frisch
307388,en,Hagar
307388,de,Hagar
307535,en,Chandrika Kumaratunga
307535,de,Chandrika Kumaratunga
307715,en,Stan Getz
307715,de,Stan Getz
307798,en,Roger Garaudy
307798,de,Roger Garaudy
308126,en,Pierre Bayle
308126,de,Pierre Bayle
308174,en,James the Just
308174,de,Jakobus der Gerechte
308193,en,Delta Goodrem
308193,de,Delta Goodrem
308272,en,Chet Baker
308272,de,Chet Baker
308362,en,John McCarthy (computer scientist)
308362,de,John McCarthy
308404,en,France Gall
308404,de,France Gall
308559,en,Mario Benedetti
308559,de,Mario Benedetti
308577,en,John Turturro
308577,de,John Turturro
308851,en,Sarah Brightman
308851,de,Sarah Brightman
308894,en,Jan Å½eleznÃ½
308894,de,Jan Å½eleznÃ½
308985,en,"Thomas Pelham-Holles, 1st Duke of Newcastle"
308985,de,"Thomas Pelham-Holles, 1. Duke of Newcastle-upon-Tyne"
309008,en,"William Petty, 2nd Earl of Shelburne"
